timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-01T06:50:30.501000Z,AUTH_ACTION_001,UUID_000087,IP_000060,2026-01-01 06:50:30.501000+00:00,
2026-01-01T06:50:30.508000Z,AUTH_ACTION_001,UUID_000087,IP_000060,2026-01-01 06:50:30.508000+00:00,2026-01-01 06:50:30.501000+00:00
2026-01-01T06:50:31.263000Z,AUTH_ACTION_002,UUID_000087,IP_000060,2026-01-01 06:50:31.263000+00:00,2026-01-01 06:50:30.508000+00:00
2026-01-01T06:50:31.264000Z,AUTH_ACTION_002,UUID_000087,IP_000060,2026-01-01 06:50:31.264000+00:00,2026-01-01 06:50:31.263000+00:00
2026-01-01T06:50:31.268000Z,AUTH_ACTION_002,UUID_000087,IP_000060,2026-01-01 06:50:31.268000+00:00,2026-01-01 06:50:31.264000+00:00
2026-01-01T06:50:31.593000Z,NOTIFICATIONS_001,UUID_000087,IP_000002,2026-01-01 06:50:31.593000+00:00,2026-01-01 06:50:31.268000+00:00
2026-01-01T06:50:31.772000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.772000+00:00,2026-01-01 06:50:31.593000+00:00
2026-01-01T06:50:31.776000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.776000+00:00,2026-01-01 06:50:31.772000+00:00
2026-01-01T06:50:31.777000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.777000+00:00,2026-01-01 06:50:31.776000+00:00
2026-01-01T06:50:31.781000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.781000+00:00,2026-01-01 06:50:31.777000+00:00
2026-01-01T06:50:31.828000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.828000+00:00,2026-01-01 06:50:31.781000+00:00
2026-01-01T06:50:31.832000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.832000+00:00,2026-01-01 06:50:31.828000+00:00
2026-01-01T06:50:31.834000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.834000+00:00,2026-01-01 06:50:31.832000+00:00
2026-01-01T06:50:31.838000Z,ACTIVITY_ADD_001,UUID_000087,IP_000060,2026-01-01 06:50:31.838000+00:00,2026-01-01 06:50:31.834000+00:00
2026-01-01T06:50:31.930000Z,RESERVATION_SEARCH_001,UUID_000087,IP_000060,2026-01-01 06:50:31.930000+00:00,2026-01-01 06:50:31.838000+00:00
2026-01-01T06:50:31.934000Z,RESERVATION_SEARCH_001,UUID_000087,IP_000060,2026-01-01 06:50:31.934000+00:00,2026-01-01 06:50:31.930000+00:00
2026-01-01T06:50:31.935000Z,RESERVATION_SEARCH_001,UUID_000087,IP_000060,2026-01-01 06:50:31.935000+00:00,2026-01-01 06:50:31.934000+00:00
2026-01-01T06:50:31.940000Z,RESERVATION_OTHER_003,UUID_000087,IP_000060,2026-01-01 06:50:31.940000+00:00,2026-01-01 06:50:31.935000+00:00
2026-01-01T06:50:31.946000Z,RESERVATION_SEARCH_001,UUID_000087,IP_000060,2026-01-01 06:50:31.946000+00:00,2026-01-01 06:50:31.940000+00:00
2026-01-01T06:50:31.946000Z,RESERVATION_APP_001,UUID_000087,IP_000060,2026-01-01 06:50:31.946000+00:00,2026-01-01 06:50:31.946000+00:00
2026-01-01T06:50:31.951000Z,RESERVATION_APP_001,UUID_000087,IP_000060,2026-01-01 06:50:31.951000+00:00,2026-01-01 06:50:31.946000+00:00
2026-01-01T06:50:31.951000Z,RESERVATION_OTHER_003,UUID_000087,IP_000060,2026-01-01 06:50:31.951000+00:00,2026-01-01 06:50:31.951000+00:00
2026-01-01T06:50:31.952000Z,RESERVATION_SEARCH_001,UUID_000087,IP_000060,2026-01-01 06:50:31.952000+00:00,2026-01-01 06:50:31.951000+00:00
2026-01-01T06:50:31.952000Z,RESERVATION_OTHER_003,UUID_000087,IP_000060,2026-01-01 06:50:31.952000+00:00,2026-01-01 06:50:31.952000+00:00
2026-01-01T06:50:31.956000Z,RESERVATION_SEARCH_001,UUID_000087,IP_000060,2026-01-01 06:50:31.956000+00:00,2026-01-01 06:50:31.952000+00:00
2026-01-01T06:50:31.964000Z,RESERVATION_OTHER_003,UUID_000087,IP_000060,2026-01-01 06:50:31.964000+00:00,2026-01-01 06:50:31.956000+00:00
2026-01-01T06:50:31.965000Z,NOTIFICATIONS_001,UUID_000087,IP_000002,2026-01-01 06:50:31.965000+00:00,2026-01-01 06:50:31.964000+00:00
2026-01-01T06:50:31.998000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:31.998000+00:00,2026-01-01 06:50:31.965000+00:00
2026-01-01T06:50:31.999000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:31.999000+00:00,2026-01-01 06:50:31.998000+00:00
2026-01-01T06:50:32.002000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:32.002000+00:00,2026-01-01 06:50:31.999000+00:00
2026-01-01T06:50:35.875000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:35.875000+00:00,2026-01-01 06:50:32.002000+00:00
2026-01-01T06:50:35.876000Z,CAPTCHA_CHECK_001,UUID_000087,IP_000060,2026-01-01 06:50:35.876000+00:00,2026-01-01 06:50:35.875000+00:00
2026-01-01T06:50:35.878000Z,CAPTCHA_CHECK_001,UUID_000087,IP_000060,2026-01-01 06:50:35.878000+00:00,2026-01-01 06:50:35.876000+00:00
2026-01-01T06:50:35.879000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:35.879000+00:00,2026-01-01 06:50:35.878000+00:00
2026-01-01T06:50:35.880000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:35.880000+00:00,2026-01-01 06:50:35.879000+00:00
2026-01-01T06:50:35.884000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000087,IP_000060,2026-01-01 06:50:35.884000+00:00,2026-01-01 06:50:35.880000+00:00
2026-01-01T06:50:42.430000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000087,IP_000060,2026-01-01 06:50:42.430000+00:00,2026-01-01 06:50:35.884000+00:00
2026-01-01T06:50:42.439000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000087,IP_000060,2026-01-01 06:50:42.439000+00:00,2026-01-01 06:50:42.430000+00:00
2026-01-01T06:50:42.440000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000087,IP_000060,2026-01-01 06:50:42.440000+00:00,2026-01-01 06:50:42.439000+00:00
2026-01-01T06:50:42.444000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000087,IP_000060,2026-01-01 06:50:42.444000+00:00,2026-01-01 06:50:42.440000+00:00
2026-01-01T06:50:42.463000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000087,IP_000060,2026-01-01 06:50:42.463000+00:00,2026-01-01 06:50:42.444000+00:00
2026-01-01T06:50:44.679000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:44.679000+00:00,2026-01-01 06:50:42.463000+00:00
2026-01-01T06:50:44.681000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:44.681000+00:00,2026-01-01 06:50:44.679000+00:00
2026-01-01T06:50:44.684000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:44.684000+00:00,2026-01-01 06:50:44.681000+00:00
2026-01-01T06:50:44.686000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:44.686000+00:00,2026-01-01 06:50:44.684000+00:00
2026-01-01T06:50:44.698000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:44.698000+00:00,2026-01-01 06:50:44.686000+00:00
2026-01-01T06:50:51.348000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:51.348000+00:00,2026-01-01 06:50:44.698000+00:00
2026-01-01T06:50:51.349000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:51.349000+00:00,2026-01-01 06:50:51.348000+00:00
2026-01-01T06:50:51.352000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:51.352000+00:00,2026-01-01 06:50:51.349000+00:00
2026-01-01T06:50:51.354000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:51.354000+00:00,2026-01-01 06:50:51.352000+00:00
2026-01-01T06:50:51.364000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000087,IP_000060,2026-01-01 06:50:51.364000+00:00,2026-01-01 06:50:51.354000+00:00
2026-01-01T06:51:02.896000Z,RESERVATION_OTHER_005,UUID_000087,IP_000060,2026-01-01 06:51:02.896000+00:00,2026-01-01 06:50:51.364000+00:00
2026-01-01T06:51:02.898000Z,RESERVATION_OTHER_005,UUID_000087,IP_000060,2026-01-01 06:51:02.898000+00:00,2026-01-01 06:51:02.896000+00:00
2026-01-01T06:51:02.899000Z,RESERVATION_OTHER_005,UUID_000087,IP_000060,2026-01-01 06:51:02.899000+00:00,2026-01-01 06:51:02.898000+00:00
