timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-01T06:54:49.383000Z,AUTH_ACTION_001,UUID_000092,IP_000065,2026-01-01 06:54:49.383000+00:00,
2026-01-01T06:54:49.393000Z,AUTH_ACTION_001,UUID_000092,IP_000065,2026-01-01 06:54:49.393000+00:00,2026-01-01 06:54:49.383000+00:00
2026-01-01T06:54:50.388000Z,AUTH_ACTION_002,UUID_000092,IP_000065,2026-01-01 06:54:50.388000+00:00,2026-01-01 06:54:49.393000+00:00
2026-01-01T06:54:50.392000Z,AUTH_ACTION_002,UUID_000092,IP_000065,2026-01-01 06:54:50.392000+00:00,2026-01-01 06:54:50.388000+00:00
2026-01-01T06:54:50.509000Z,NOTIFICATIONS_001,UUID_000092,IP_000002,2026-01-01 06:54:50.509000+00:00,2026-01-01 06:54:50.392000+00:00
2026-01-01T06:54:50.560000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.560000+00:00,2026-01-01 06:54:50.509000+00:00
2026-01-01T06:54:50.565000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.565000+00:00,2026-01-01 06:54:50.560000+00:00
2026-01-01T06:54:50.566000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.566000+00:00,2026-01-01 06:54:50.565000+00:00
2026-01-01T06:54:50.571000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.571000+00:00,2026-01-01 06:54:50.566000+00:00
2026-01-01T06:54:50.687000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.687000+00:00,2026-01-01 06:54:50.571000+00:00
2026-01-01T06:54:50.691000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.691000+00:00,2026-01-01 06:54:50.687000+00:00
2026-01-01T06:54:50.692000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.692000+00:00,2026-01-01 06:54:50.691000+00:00
2026-01-01T06:54:50.699000Z,ACTIVITY_ADD_001,UUID_000092,IP_000065,2026-01-01 06:54:50.699000+00:00,2026-01-01 06:54:50.692000+00:00
2026-01-01T06:54:50.816000Z,RESERVATION_SEARCH_001,UUID_000092,IP_000065,2026-01-01 06:54:50.816000+00:00,2026-01-01 06:54:50.699000+00:00
2026-01-01T06:54:50.824000Z,RESERVATION_SEARCH_001,UUID_000092,IP_000065,2026-01-01 06:54:50.824000+00:00,2026-01-01 06:54:50.816000+00:00
2026-01-01T06:54:50.825000Z,RESERVATION_SEARCH_001,UUID_000092,IP_000065,2026-01-01 06:54:50.825000+00:00,2026-01-01 06:54:50.824000+00:00
2026-01-01T06:54:50.826000Z,RESERVATION_OTHER_003,UUID_000092,IP_000065,2026-01-01 06:54:50.826000+00:00,2026-01-01 06:54:50.825000+00:00
2026-01-01T06:54:50.831000Z,RESERVATION_SEARCH_001,UUID_000092,IP_000065,2026-01-01 06:54:50.831000+00:00,2026-01-01 06:54:50.826000+00:00
2026-01-01T06:54:50.833000Z,RESERVATION_OTHER_003,UUID_000092,IP_000065,2026-01-01 06:54:50.833000+00:00,2026-01-01 06:54:50.831000+00:00
2026-01-01T06:54:50.844000Z,RESERVATION_OTHER_003,UUID_000092,IP_000065,2026-01-01 06:54:50.844000+00:00,2026-01-01 06:54:50.833000+00:00
2026-01-01T06:54:50.855000Z,RESERVATION_APP_001,UUID_000092,IP_000065,2026-01-01 06:54:50.855000+00:00,2026-01-01 06:54:50.844000+00:00
2026-01-01T06:54:50.855000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000092,IP_000065,2026-01-01 06:54:50.855000+00:00,2026-01-01 06:54:50.855000+00:00
2026-01-01T06:54:50.856000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000092,IP_000065,2026-01-01 06:54:50.856000+00:00,2026-01-01 06:54:50.855000+00:00
2026-01-01T06:54:50.860000Z,RESERVATION_APP_001,UUID_000092,IP_000065,2026-01-01 06:54:50.860000+00:00,2026-01-01 06:54:50.856000+00:00
2026-01-01T06:54:50.860000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000092,IP_000065,2026-01-01 06:54:50.860000+00:00,2026-01-01 06:54:50.860000+00:00
