timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-01T06:16:51.564000Z,AUTH_ACTION_001,UUID_000081,IP_000784,2026-01-01 06:16:51.564000+00:00,
2026-01-01T06:16:51.572000Z,AUTH_ACTION_001,UUID_000081,IP_000784,2026-01-01 06:16:51.572000+00:00,2026-01-01 06:16:51.564000+00:00
2026-01-01T06:16:56.974000Z,AUTH_ACTION_002,UUID_000081,IP_000784,2026-01-01 06:16:56.974000+00:00,2026-01-01 06:16:51.572000+00:00
2026-01-01T06:16:56.975000Z,AUTH_ACTION_002,UUID_000081,IP_000784,2026-01-01 06:16:56.975000+00:00,2026-01-01 06:16:56.974000+00:00
2026-01-01T06:16:56.978000Z,AUTH_ACTION_002,UUID_000081,IP_000784,2026-01-01 06:16:56.978000+00:00,2026-01-01 06:16:56.975000+00:00
2026-01-01T06:16:57.395000Z,NOTIFICATIONS_001,UUID_000081,IP_000002,2026-01-01 06:16:57.395000+00:00,2026-01-01 06:16:56.978000+00:00
2026-01-01T06:16:57.564000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.564000+00:00,2026-01-01 06:16:57.395000+00:00
2026-01-01T06:16:57.569000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.569000+00:00,2026-01-01 06:16:57.564000+00:00
2026-01-01T06:16:57.570000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.570000+00:00,2026-01-01 06:16:57.569000+00:00
2026-01-01T06:16:57.574000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.574000+00:00,2026-01-01 06:16:57.570000+00:00
2026-01-01T06:16:57.580000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.580000+00:00,2026-01-01 06:16:57.574000+00:00
2026-01-01T06:16:57.687000Z,NOTIFICATIONS_001,UUID_000081,IP_000002,2026-01-01 06:16:57.687000+00:00,2026-01-01 06:16:57.580000+00:00
2026-01-01T06:16:57.696000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.696000+00:00,2026-01-01 06:16:57.687000+00:00
2026-01-01T06:16:57.700000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.700000+00:00,2026-01-01 06:16:57.696000+00:00
2026-01-01T06:16:57.704000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.704000+00:00,2026-01-01 06:16:57.700000+00:00
2026-01-01T06:16:57.709000Z,ACTIVITY_ADD_001,UUID_000081,IP_000784,2026-01-01 06:16:57.709000+00:00,2026-01-01 06:16:57.704000+00:00
2026-01-01T06:16:57.861000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:57.861000+00:00,2026-01-01 06:16:57.709000+00:00
2026-01-01T06:16:57.864000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:57.864000+00:00,2026-01-01 06:16:57.861000+00:00
2026-01-01T06:16:57.865000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:57.865000+00:00,2026-01-01 06:16:57.864000+00:00
2026-01-01T06:16:57.871000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:57.871000+00:00,2026-01-01 06:16:57.865000+00:00
2026-01-01T06:16:57.873000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000081,IP_000784,2026-01-01 06:16:57.873000+00:00,2026-01-01 06:16:57.871000+00:00
2026-01-01T06:16:57.876000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000081,IP_000784,2026-01-01 06:16:57.876000+00:00,2026-01-01 06:16:57.873000+00:00
2026-01-01T06:16:57.877000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000081,IP_000784,2026-01-01 06:16:57.877000+00:00,2026-01-01 06:16:57.876000+00:00
2026-01-01T06:16:57.878000Z,RESERVATION_APP_001,UUID_000081,IP_000784,2026-01-01 06:16:57.878000+00:00,2026-01-01 06:16:57.877000+00:00
2026-01-01T06:16:57.881000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000081,IP_000784,2026-01-01 06:16:57.881000+00:00,2026-01-01 06:16:57.878000+00:00
2026-01-01T06:16:57.882000Z,RESERVATION_OTHER_003,UUID_000081,IP_000784,2026-01-01 06:16:57.882000+00:00,2026-01-01 06:16:57.881000+00:00
2026-01-01T06:16:57.882000Z,RESERVATION_APP_001,UUID_000081,IP_000784,2026-01-01 06:16:57.882000+00:00,2026-01-01 06:16:57.882000+00:00
2026-01-01T06:16:57.883000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000081,IP_000784,2026-01-01 06:16:57.883000+00:00,2026-01-01 06:16:57.882000+00:00
2026-01-01T06:16:57.883000Z,RESERVATION_APP_001,UUID_000081,IP_000784,2026-01-01 06:16:57.883000+00:00,2026-01-01 06:16:57.883000+00:00
2026-01-01T06:16:57.885000Z,RESERVATION_APP_001,UUID_000081,IP_000784,2026-01-01 06:16:57.885000+00:00,2026-01-01 06:16:57.883000+00:00
2026-01-01T06:16:57.894000Z,RESERVATION_OTHER_003,UUID_000081,IP_000784,2026-01-01 06:16:57.894000+00:00,2026-01-01 06:16:57.885000+00:00
2026-01-01T06:16:58.720000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:58.720000+00:00,2026-01-01 06:16:57.894000+00:00
2026-01-01T06:16:58.886000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:58.886000+00:00,2026-01-01 06:16:58.720000+00:00
2026-01-01T06:16:58.887000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:58.887000+00:00,2026-01-01 06:16:58.886000+00:00
2026-01-01T06:16:58.894000Z,RESERVATION_SEARCH_001,UUID_000081,IP_000784,2026-01-01 06:16:58.894000+00:00,2026-01-01 06:16:58.887000+00:00
2026-01-01T06:17:06.876000Z,CAPTCHA_CHECK_001,UUID_000081,IP_000784,2026-01-01 06:17:06.876000+00:00,2026-01-01 06:16:58.894000+00:00
2026-01-01T06:17:06.876000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.876000+00:00,2026-01-01 06:17:06.876000+00:00
2026-01-01T06:17:06.878000Z,CAPTCHA_CHECK_001,UUID_000081,IP_000784,2026-01-01 06:17:06.878000+00:00,2026-01-01 06:17:06.876000+00:00
2026-01-01T06:17:06.881000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.881000+00:00,2026-01-01 06:17:06.878000+00:00
2026-01-01T06:17:06.882000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.882000+00:00,2026-01-01 06:17:06.881000+00:00
2026-01-01T06:17:06.886000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.886000+00:00,2026-01-01 06:17:06.882000+00:00
2026-01-01T06:17:06.889000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.889000+00:00,2026-01-01 06:17:06.886000+00:00
2026-01-01T06:17:06.890000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.890000+00:00,2026-01-01 06:17:06.889000+00:00
2026-01-01T06:17:06.893000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.893000+00:00,2026-01-01 06:17:06.890000+00:00
2026-01-01T06:17:06.907000Z,RESERVATION_CARD_001,UUID_000081,IP_000784,2026-01-01 06:17:06.907000+00:00,2026-01-01 06:17:06.893000+00:00
2026-01-01T06:17:07.072000Z,HANDBOOK_SEARCH_COUNTRIES_001,UUID_000081,IP_000784,2026-01-01 06:17:07.072000+00:00,2026-01-01 06:17:06.907000+00:00
2026-01-01T06:17:07.073000Z,FACILITY_GET_001,UUID_000081,IP_000784,2026-01-01 06:17:07.073000+00:00,2026-01-01 06:17:07.072000+00:00
2026-01-01T06:17:07.073000Z,HANDBOOK_SEARCH_COUNTRIES_001,UUID_000081,IP_000784,2026-01-01 06:17:07.073000+00:00,2026-01-01 06:17:07.073000+00:00
2026-01-01T06:17:07.074000Z,HANDBOOK_SEARCH_COUNTRIES_001,UUID_000081,IP_000784,2026-01-01 06:17:07.074000+00:00,2026-01-01 06:17:07.073000+00:00
2026-01-01T06:17:07.077000Z,FACILITY_GET_001,UUID_000081,IP_000784,2026-01-01 06:17:07.077000+00:00,2026-01-01 06:17:07.074000+00:00
