timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-01T10:48:50.642000Z,AUTH_ACTION_001,UUID_000131,IP_000006,2026-01-01 10:48:50.642000+00:00,
2026-01-01T10:48:50.652000Z,AUTH_ACTION_001,UUID_000131,IP_000006,2026-01-01 10:48:50.652000+00:00,2026-01-01 10:48:50.642000+00:00
2026-01-01T10:48:50.992000Z,AUTH_ACTION_002,UUID_000131,IP_000006,2026-01-01 10:48:50.992000+00:00,2026-01-01 10:48:50.652000+00:00
2026-01-01T10:48:50.996000Z,AUTH_ACTION_002,UUID_000131,IP_000006,2026-01-01 10:48:50.996000+00:00,2026-01-01 10:48:50.992000+00:00
2026-01-01T10:48:51.110000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.110000+00:00,2026-01-01 10:48:50.996000+00:00
2026-01-01T10:48:51.116000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.116000+00:00,2026-01-01 10:48:51.110000+00:00
2026-01-01T10:48:51.117000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.117000+00:00,2026-01-01 10:48:51.116000+00:00
2026-01-01T10:48:51.125000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.125000+00:00,2026-01-01 10:48:51.117000+00:00
2026-01-01T10:48:51.153000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.153000+00:00,2026-01-01 10:48:51.125000+00:00
2026-01-01T10:48:51.158000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.158000+00:00,2026-01-01 10:48:51.153000+00:00
2026-01-01T10:48:51.158000Z,NOTIFICATIONS_001,UUID_000131,IP_000002,2026-01-01 10:48:51.158000+00:00,2026-01-01 10:48:51.158000+00:00
2026-01-01T10:48:51.159000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.159000+00:00,2026-01-01 10:48:51.158000+00:00
2026-01-01T10:48:51.160000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.160000+00:00,2026-01-01 10:48:51.159000+00:00
2026-01-01T10:48:51.167000Z,ACTIVITY_ADD_001,UUID_000131,IP_000006,2026-01-01 10:48:51.167000+00:00,2026-01-01 10:48:51.160000+00:00
2026-01-01T10:48:51.194000Z,RESERVATION_OTHER_007,UUID_000131,IP_000006,2026-01-01 10:48:51.194000+00:00,2026-01-01 10:48:51.167000+00:00
2026-01-01T10:48:51.203000Z,RESERVATION_OTHER_007,UUID_000131,IP_000006,2026-01-01 10:48:51.203000+00:00,2026-01-01 10:48:51.194000+00:00
2026-01-01T10:48:51.204000Z,RESERVATION_OTHER_007,UUID_000131,IP_000006,2026-01-01 10:48:51.204000+00:00,2026-01-01 10:48:51.203000+00:00
2026-01-01T10:48:51.205000Z,RESERVATION_OTHER_007,UUID_000131,IP_000006,2026-01-01 10:48:51.205000+00:00,2026-01-01 10:48:51.204000+00:00
2026-01-01T10:48:51.232000Z,RESERVATION_APP_001,UUID_000131,IP_000006,2026-01-01 10:48:51.232000+00:00,2026-01-01 10:48:51.205000+00:00
2026-01-01T10:48:51.239000Z,RESERVATION_OTHER_003,UUID_000131,IP_000006,2026-01-01 10:48:51.239000+00:00,2026-01-01 10:48:51.232000+00:00
2026-01-01T10:48:51.239000Z,RESERVATION_APP_001,UUID_000131,IP_000006,2026-01-01 10:48:51.239000+00:00,2026-01-01 10:48:51.239000+00:00
2026-01-01T10:48:51.240000Z,RESERVATION_APP_001,UUID_000131,IP_000006,2026-01-01 10:48:51.240000+00:00,2026-01-01 10:48:51.239000+00:00
2026-01-01T10:48:51.243000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000131,IP_000006,2026-01-01 10:48:51.243000+00:00,2026-01-01 10:48:51.240000+00:00
2026-01-01T10:48:51.247000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000131,IP_000006,2026-01-01 10:48:51.247000+00:00,2026-01-01 10:48:51.243000+00:00
2026-01-01T10:48:51.250000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000131,IP_000006,2026-01-01 10:48:51.250000+00:00,2026-01-01 10:48:51.247000+00:00
2026-01-01T10:48:51.253000Z,RESERVATION_OTHER_003,UUID_000131,IP_000006,2026-01-01 10:48:51.253000+00:00,2026-01-01 10:48:51.250000+00:00
2026-01-01T10:48:51.255000Z,RESERVATION_APP_001,UUID_000131,IP_000006,2026-01-01 10:48:51.255000+00:00,2026-01-01 10:48:51.253000+00:00
2026-01-01T10:48:51.278000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.278000+00:00,2026-01-01 10:48:51.255000+00:00
2026-01-01T10:48:51.283000Z,NOTIFICATIONS_001,UUID_000131,IP_000002,2026-01-01 10:48:51.283000+00:00,2026-01-01 10:48:51.278000+00:00
2026-01-01T10:48:51.286000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.286000+00:00,2026-01-01 10:48:51.283000+00:00
2026-01-01T10:48:51.287000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.287000+00:00,2026-01-01 10:48:51.286000+00:00
2026-01-01T10:48:51.297000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.297000+00:00,2026-01-01 10:48:51.287000+00:00
2026-01-01T10:48:51.298000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.298000+00:00,2026-01-01 10:48:51.297000+00:00
2026-01-01T10:48:51.682000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.682000+00:00,2026-01-01 10:48:51.298000+00:00
2026-01-01T10:48:51.698000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.698000+00:00,2026-01-01 10:48:51.682000+00:00
2026-01-01T10:48:51.699000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.699000+00:00,2026-01-01 10:48:51.698000+00:00
2026-01-01T10:48:51.708000Z,RESERVATION_SEARCH_001,UUID_000131,IP_000006,2026-01-01 10:48:51.708000+00:00,2026-01-01 10:48:51.699000+00:00
2026-01-01T10:48:53.458000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000131,IP_000006,2026-01-01 10:48:53.458000+00:00,2026-01-01 10:48:51.708000+00:00
2026-01-01T10:48:53.459000Z,CAPTCHA_CHECK_001,UUID_000131,IP_000006,2026-01-01 10:48:53.459000+00:00,2026-01-01 10:48:53.458000+00:00
2026-01-01T10:48:53.461000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000131,IP_000006,2026-01-01 10:48:53.461000+00:00,2026-01-01 10:48:53.459000+00:00
2026-01-01T10:48:53.463000Z,CAPTCHA_CHECK_001,UUID_000131,IP_000006,2026-01-01 10:48:53.463000+00:00,2026-01-01 10:48:53.461000+00:00
2026-01-01T10:48:53.465000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_000131,IP_000006,2026-01-01 10:48:53.465000+00:00,2026-01-01 10:48:53.463000+00:00
2026-01-01T10:48:56.726000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000131,IP_000006,2026-01-01 10:48:56.726000+00:00,2026-01-01 10:48:53.465000+00:00
2026-01-01T10:48:56.741000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000131,IP_000006,2026-01-01 10:48:56.741000+00:00,2026-01-01 10:48:56.726000+00:00
2026-01-01T10:48:56.749000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000131,IP_000006,2026-01-01 10:48:56.749000+00:00,2026-01-01 10:48:56.741000+00:00
2026-01-01T10:48:56.750000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000131,IP_000006,2026-01-01 10:48:56.750000+00:00,2026-01-01 10:48:56.749000+00:00
2026-01-01T10:48:56.799000Z,RESERVATION_CREATE_DRAFT_STEP1_001,UUID_000131,IP_000006,2026-01-01 10:48:56.799000+00:00,2026-01-01 10:48:56.750000+00:00
2026-01-01T10:49:01.398000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000131,IP_000006,2026-01-01 10:49:01.398000+00:00,2026-01-01 10:48:56.799000+00:00
2026-01-01T10:49:01.402000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000131,IP_000006,2026-01-01 10:49:01.402000+00:00,2026-01-01 10:49:01.398000+00:00
2026-01-01T10:49:01.410000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000131,IP_000006,2026-01-01 10:49:01.410000+00:00,2026-01-01 10:49:01.402000+00:00
2026-01-01T10:49:01.414000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000131,IP_000006,2026-01-01 10:49:01.414000+00:00,2026-01-01 10:49:01.410000+00:00
2026-01-01T10:49:01.418000Z,VEHICLE_AUTOCOMPLETE_001,UUID_000131,IP_000006,2026-01-01 10:49:01.418000+00:00,2026-01-01 10:49:01.414000+00:00
